60,0.002739726,-0.08
60,0.079452055,-0.2
60,0.156164384,-1.27
60,0.232876712,-2.01
60,0.309589041,-2.52
60,0.394520548,-1.81
60,0.460273973,-0.53
60,0.536986301,-1.04
60,0.635616438,0.57
60,0.745205479,0.41
60,0.767123288,0.26
60,0.923287671,-0.52
60,0.997260274,-0.75
61,0.002739726,-0.08
61,0.079452055,0.83
61,0.169863014,-0.04
61,0.249315068,-0.43
61,0.353424658,-1.06
61,0.38630137,-1.04
61,0.463013699,-1.31
61,0.539726027,-1.72
61,0.619178082,-2.09
61,0.695890411,-2.6
61,0.783561644,-1.08
61,0.926027397,-1.53
61,1,-1.93
62,0.002739726,-1
62,0.079452055,-1.54
62,0.156164384,-1.95
62,0.232876712,-1.85
62,0.309589041,-0.8
62,0.38630137,-1.02
62,0.465753425,-1.82
62,0.55890411,-0.31
62,0.693150685,-1.35
62,0.764383562,-0.51
62,0.846575342,-1.06
62,0.912328767,-1.17
62,1,-0.51
63,0.087671233,-1.21
63,0.161643836,-0.29
63,0.238356164,-0.17
63,0.312328767,-0.13
63,0.389041096,-0.61
63,0.465753425,-1.11
63,0.542465753,-1.52
63,0.619178082,-1.87
63,0.693150685,-2.16
63,0.77260274,-2.25
63,0.849315068,-2.46
63,0.923287671,-1.91
63,0.991780822,-1.89
64,0.087671233,-3.75
64,0.161643836,-2.56
64,0.238356164,-1.94
64,0.315068493,-2.08
64,0.391780822,-2.98
64,0.468493151,-3.73
64,0.547945205,-2.54
64,0.619178082,-2.26
64,0.698630137,-3.19
64,0.775342466,-3.69
64,0.849315068,-3.26
64,0.931506849,-2.83
65,0.002739726,-0.62
65,0.005479452,-0.71
65,0.079452055,-1.02
65,0.156164384,-2.26
65,0.224657534,0.03
65,0.323287671,-0.82
65,0.38630137,-0.13
65,0.473972603,0.37
65,0.542465753,-0.21
65,0.616438356,-0.78
65,0.706849315,-1.41
65,0.769863014,-1.16
65,0.857534247,-1.7
65,0.923287671,-0.76
66,0.230136986,-0.82
66,0.306849315,-1.49
66,0.383561644,-1.94
66,0.471232877,-2.81
66,0.539726027,-2.66
66,0.61369863,-2.59
66,0.695890411,-2.41
66,0.769863014,-2.68
66,0.846575342,-3.16
66,0.915068493,-3.55
66,0.934246575,-3.4
67,0.082191781,-2.33
67,0.235616438,-4.35
67,0.312328767,-4.46
67,0.397260274,-5.18
67,0.493150685,-2.54
67,0.57260274,-1.76
67,0.657534247,-1.09
67,0.726027397,-1.04
67,0.810958904,-0.87
67,0.895890411,-1.29
67,0.975342466,-1.42
68,0.002739726,-1
68,0.084931507,-1.58
68,0.150684932,-3.35
68,0.230136986,-4.26
68,0.304109589,-2.42
68,0.391780822,-3.46
68,0.457534247,-0.81
68,0.545205479,-1.12
68,0.610958904,-0.73
68,0.693150685,-1.35
68,0.756164384,-1.79
68,0.838356164,-2.32
68,0.917808219,-2.54
69,0.073972603,-0.84
69,0.167123288,-1.47
69,0.232876712,-1.53
69,0.38630137,-2.86
69,0.465753425,-1.78
69,0.539726027,-2.15
69,0.616438356,-2.71
69,0.690410959,-2.99
69,0.769863014,-2.64
69,0.846575342,-3.09
69,0.923287671,-2.5
69,0.994520548,-2.1
70,0.002739726,0.46
70,0.060273973,-1.08
70,0.145205479,-2.07
70,0.230136986,-1.01
70,0.306849315,-0.85
70,0.383561644,-1.24
70,0.463013699,-1.98
70,0.567123288,-2.58
70,0.621917808,-1.25
70,0.690410959,-1.72
70,0.797260274,-1.17
70,0.843835616,-1.25
70,0.928767123,-1.27
71,0.002739726,-2.23
71,0.038356164,0.35
71,0.126027397,-0.45
71,0.210958904,-1.83
71,0.298630137,-2.39
71,0.460273973,-3.74
71,0.517808219,-1.76
71,0.624657534,-1.35
71,0.682191781,-1.92
71,0.767123288,-1.47
71,0.857534247,-1.86
71,0.934246575,-2.13
72,0.084931507,-1.81
72,0.090410959,-0.96
72,0.183561644,-1.25
72,0.271232877,-1.58
72,0.356164384,-1.6
72,0.432876712,-1.49
72,0.526027397,-1.74
72,0.602739726,-1.54
72,0.690410959,-0.92
72,0.77260274,-1.34
72,0.857534247,-1.25
72,0.934246575,-1.54
73,0.002739726,-1.52
73,0.079452055,-0.71
73,0.156164384,0.31
73,0.232876712,-0.87
73,0.309589041,-2.01
73,0.38630137,-2.69
73,0.468493151,-3.26
73,0.547945205,-1.61
73,0.616438356,-2.15
73,0.698630137,-1.84
73,0.846575342,-2.81
73,0.923287671,-3.25
74,0.079452055,1.45
74,0.156164384,1.44
74,0.243835616,0.46
74,0.323287671,0.85
74,0.4,0.27
74,0.506849315,-0.31
74,0.583561644,-0.23
74,0.657534247,-0.53
74,0.734246575,0.11
74,0.808219178,-0.01
74,0.912328767,-0.02
75,0.131506849,-1.95
75,0.208219178,-1.63
75,0.312328767,-0.84
75,0.389041096,-1.52
75,0.463013699,-1.75
75,0.539726027,-1.31
75,0.638356164,-1.67
75,0.742465753,-2.37
75,0.802739726,-2.76
75,0.923287671,-3.25
75,0.945205479,-2.31
76,0.101369863,-0.69
76,0.161643836,-0.04
76,0.243835616,-1.21
76,0.457534247,-1.71
76,0.610958904,-2.46
76,0.638356164,-1.07
76,0.753424658,-1.84
76,0.860273973,-2.28
76,0.906849315,-2.5
77,0.002739726,-2.05
77,0.079452055,0.57
77,0.156164384,0.81
77,0.232876712,-0.37
77,0.309589041,-1.43
77,0.38630137,-1.4
77,0.495890411,-1.07
77,0.575342466,-0.82
77,0.663013699,-0.95
77,0.745205479,-1.27
77,0.821917808,-3.01
77,0.947945205,-2.54
77,0.97260274,-2.67
78,0.079452055,-0.97
78,0.161643836,-1.96
78,0.252054795,-3.28
78,0.336986301,-4.28
78,0.41369863,-4.39
78,0.490410959,-4.72
78,0.567123288,-3.84
78,0.64109589,-3.47
78,0.734246575,-3.21
78,0.832876712,-3.6
78,0.909589041,-3.61
79,0.060273973,-3.84
79,0.126027397,-2.84
79,0.21369863,-1.03
79,0.301369863,-1.32
79,0.424657534,-1.66
79,0.493150685,-1.32
79,0.547945205,-1.61
79,0.624657534,-2.21
79,0.767123288,-2.75
79,0.802739726,-2.89
79,0.879452055,-2.57
80,0.095890411,0.51
80,0.161643836,-0.81
80,0.265753425,-0.7
80,0.301369863,-0.69
80,0.4,-1.26
80,0.506849315,-2.19
80,0.547945205,-1.61
80,0.630136986,-0.88
80,0.747945205,-0.48
80,0.852054795,-1.19
80,0.895890411,-1.37
80,0.953424658,-0.48
81,0.087671233,-0.39
81,0.136986301,-0.42
81,0.221917808,-1.18
81,0.306849315,-1.55
81,0.421917808,-1.84
81,0.460273973,-2.13
81,0.575342466,-1.86
81,0.654794521,-1.91
81,0.709589041,-1.85
81,0.82739726,-2.05
81,0.873972603,-2.27
81,0.975342466,-2.66
82,0.052054795,2.37
82,0.136986301,2.18
82,0.252054795,0.88
82,0.306849315,0.25
82,0.402739726,-0.72
82,0.515068493,-0.63
82,0.569863014,-0.86
82,0.673972603,-1.66
82,0.739726027,-1.45
82,0.778082192,-1.05
82,0.882191781,-1.68
82,1,-2.32
83,0.019178082,1.72
83,0.106849315,0.71
83,0.216438356,0.64
83,0.309589041,0.28
83,0.367123288,-0.39
83,0.506849315,-0.44
83,0.523287671,-0.58
83,0.682191781,-1.67
83,0.739726027,-1.38
83,0.775342466,-1.57
83,0.920547945,-2.33
83,0.98630137,-1.47
84,0.079452055,-2.25
84,0.194520548,-3.37
84,0.260273973,-3.66
84,0.312328767,-2.18
84,0.42739726,-1.89
84,0.523287671,-2.55
84,0.62739726,-1.93
84,0.663013699,-1.96
84,0.794520548,-2.79
84,0.846575342,-2.88
84,0.909589041,-3.03
85,0.002739726,-2.05
85,0.224657534,-1.96
85,0.301369863,-2.38
85,0.41369863,-3.3
85,0.509589041,-1.52
85,0.591780822,-1.96
85,0.690410959,-2.05
85,0.767123288,-1.64
85,0.82739726,-1.11
85,0.928767123,-1.14
85,0.969863014,-1.39
86,0.002739726,-0.47
86,0.076712329,-0.64
86,0.128767123,-1.38
86,0.175342466,-1.07
86,0.290410959,-1.94
86,0.41369863,-2.64
86,0.460273973,-1.68
86,0.509589041,-1.52
86,0.643835616,-1.08
86,0.731506849,-1.58
86,0.769863014,-1.75
86,0.879452055,-2.35
86,0.980821918,-2.68
87,0.002739726,-0.47
87,0.087671233,-1.18
87,0.164383562,-1.11
87,0.238356164,-1.25
87,0.312328767,-1.56
87,0.389041096,-2.24
87,0.42739726,-2.16
87,0.506849315,-2.66
87,0.589041096,-2.86
87,0.676712329,-2.36
87,0.764383562,-2.82
87,0.852054795,-3.06
87,0.964383562,-2.8
88,0.002739726,-0.62
88,0.123287671,0.36
88,0.180821918,-0.47
88,0.235616438,-0.37
88,0.339726027,0.84
88,0.416438356,0.38
88,0.542465753,-0.21
88,0.578082192,-0.06
88,0.676712329,-0.15
88,0.778082192,0.35
88,0.82739726,1.41
88,0.928767123,1.03
89,0.082191781,-1.29
89,0.147945205,-1.62
89,0.235616438,0.58
89,0.326027397,-0.62
89,0.416438356,-1.56
89,0.449315068,-0.84
89,0.547945205,-0.43
89,0.597260274,0.22
89,0.720547945,0.17
89,0.819178082,-0.49
89,0.915068493,-0.67
89,0.98630137,-0.77
90,0.112328767,-2.03
90,0.208219178,-2.72
90,0.238356164,-1.45
90,0.383561644,-2.18
90,0.410958904,-1.52
90,0.55890411,-2.16
90,0.621917808,-2.01
90,0.687671233,-2.48
90,0.750684932,-2.51
90,0.852054795,-3.1
90,0.926027397,-2.07
90,0.997260274,-2.47
91,0.101369863,0.27
91,0.210958904,-0.69
91,0.295890411,-1.63
91,0.342465753,-0.6
91,0.454794521,-0.5
91,0.517808219,0.28
91,0.61369863,-0.11
91,0.726027397,-0.24
91,0.756164384,-0.1
91,0.884931507,-0.87
91,0.926027397,-0.91
92,0.084931507,-0.86
92,0.153424658,-1.65
92,0.210958904,-1.23
92,0.306849315,-2.26
92,0.421917808,-2.11
92,0.495890411,-1.16
92,0.58630137,-1.27
92,0.682191781,-1.95
92,0.767123288,-2.4
92,0.860273973,-2.89
92,0.936986301,-3.16
93,0.02739726,0.97
93,0.128767123,-0.51
93,0.216438356,-0.9
93,0.298630137,-1.08
93,0.364383562,-1.09
93,0.42739726,-1.26
93,0.591780822,-2.32
93,0.621917808,-1.42
93,0.715068493,-1.59
93,0.810958904,-2.11
93,0.871232877,-1.34
93,0.969863014,-1.34
94,0.002739726,-0.47
94,0.093150685,-0.04
94,0.17260274,-1.27
94,0.293150685,-2.85
94,0.356164384,-1.15
94,0.432876712,0.95
94,0.506849315,0.38
94,0.605479452,-0.46
94,0.709589041,-1.11
94,0.791780822,-1.32
94,0.835616438,-1.08
94,0.961643836,-1.34
